0,53,29.02
604,53,28.91
1208,53,29.02
1813,53,28.91
2418,53,29.02
3022,53,28.91
3628,53,28.91
4232,53,29.00
4837,53,28.91
5441,53,29.02
6046,53,28.91
6651,53,28.98
7256,53,28.91
7861,53,28.91
8465,53,29.02
9070,53,28.91
9674,53,29.00
10279,53,28.90
10885,53,28.91
11489,53,29.02
12094,53,28.91
12698,53,29.02
13303,53,28.91
13908,53,28.91
14513,53,29.02
15118,53,28.91
15723,53,29.02
16327,53,28.91
16932,53,28.91
17537,54,29.02
18142,53,28.90
18747,53,28.91
19351,53,29.02
19956,53,28.90
20560,53,29.02
21166,53,28.91
