0,55,30.89
604,54,30.77
1209,55,30.77
1813,55,30.89
2418,55,30.77
3023,55,30.78
3628,55,30.89
4233,54,30.78
4838,55,30.78
5442,55,30.89
6047,54,30.78
6652,55,30.77
7257,54,30.87
