0,101,48.16
605,100,48.05
1211,100,48.05
1816,100,48.16
2422,100,48.05
3028,100,48.05
3634,100,48.05
4240,100,48.05
4846,100,48.07
5452,100,48.05
6057,99,48.17
6664,100,48.48
7270,100,48.05
7875,100,48.17
8481,100,48.05
9088,100,48.05
9694,100,48.43
10299,100,48.53
10905,100,48.41
11511,100,48.41
12118,101,48.43
12723,100,48.53
13329,100,48.07
13935,100,48.07
