-25459,364,142.40
-24847,364,142.36
-24236,365,142.77
-23624,364,142.36
-23013,364,142.00
-22402,365,141.98
-21789,364,142.36
-21178,364,142.79
-20567,364,142.38
-19955,364,142.38
-19344,365,142.77
-18732,364,142.38
-18120,364,142.41
-17509,363,142.72
-16898,365,142.35
-16285,365,142.83
-15674,364,142.36
-15063,364,142.36
-14451,365,142.33
-13840,365,142.41
-13228,364,142.40
-12616,363,141.98
-12005,364,142.36
-11394,364,142.38
-10782,363,142.36
-10170,364,142.35
-9559,365,142.00
-8947,363,141.95
-8336,365,142.26
-7725,363,142.35
-7113,363,142.36
-6501,364,142.38
-5890,364,142.00
-5278,364,142.77
-4667,363,142.26
-4056,364,142.41
-3444,364,142.77
-2832,364,141.95
-2221,365,142.76
-1609,364,142.00
-998,363,142.26
-387,363,142.38
225,364,142.40
836,364,138.81
1447,364,137.39
2059,365,142.77
2670,365,142.79
3282,365,141.52
3894,366,141.95
4505,365,144.11
5116,365,147.61
5729,365,147.25
6340,365,146.99
6951,365,147.90
7564,363,146.15
8175,364,140.80
8786,363,147.83
9399,363,147.28
10010,363,147.82
10622,364,147.30
11234,363,147.83
11846,364,147.28
12457,363,147.39
13070,363,147.40
13681,363,147.40
14294,363,147.40
14905,363,147.39
15517,363,147.82
16129,362,146.92
16741,362,147.44
17352,362,147.71
17965,362,147.87
18576,362,119.24
