-8624,356,92.63
-8014,356,92.63
-7406,357,92.92
-6798,357,92.20
-6190,358,92.61
-5580,359,95.63
-4972,359,97.46
-4363,360,98.20
-3754,357,97.89
-3145,359,96.88
-2537,358,97.46
-1928,359,97.41
-1318,358,97.72
-710,358,97.48
-101,359,97.65
507,359,97.84
1117,358,97.84
1725,359,97.43
2334,358,97.43
2942,359,97.53
3552,358,97.43
4160,359,97.51
4769,358,97.43
5378,359,97.53
5987,358,97.45
6596,358,97.53
7204,359,97.82
7814,358,97.84
8422,359,97.94
9031,359,97.43
9639,359,97.51
10249,359,97.43
10857,358,97.53
11466,360,97.43
