-31957,354,251.92
-31339,353,251.83
-30722,353,252.36
-30103,354,252.69
-29486,353,251.92
-28867,353,252.69
-28250,353,251.93
-27631,353,251.81
-27014,355,251.92
-26395,356,254.39
-25777,356,258.64
-25159,356,258.59
-24541,355,258.64
-23922,356,256.79
-23304,356,257.71
-22685,357,257.27
-22067,353,257.27
-21449,353,257.39
-20831,353,258.14
-20212,353,257.27
-19594,354,257.28
-18975,354,257.28
-18358,353,257.39
-17739,352,257.28
-17121,352,257.25
-16502,352,257.71
-15884,353,257.70
-15266,352,257.40
-14648,352,257.82
-14029,352,257.28
-13411,352,257.27
