18803,357,232.79
19420,355,211.48
20035,355,232.35
20653,356,232.37
21269,356,232.73
21885,357,232.83
22503,356,232.83
23119,357,232.38
23737,356,232.40
24353,358,213.40
24969,359,1201.99
25643,359,238.73
26260,359,205.89
26875,358,211.85
27491,359,213.77
28106,357,236.64
28724,356,237.06
29340,356,237.15
29958,357,237.06
30575,357,237.48
31192,356,237.60
31809,357,237.92
32427,356,237.90
-32493,357,237.15
-31876,357,237.90
-31258,357,237.92
-30642,357,237.15
-30024,357,237.48
-29407,357,237.15
-28790,356,237.15
-28173,357,237.05
-27555,357,237.60
-26939,357,237.92
