31027,363,127.05
31637,363,127.56
32248,363,127.56
-32677,363,127.05
-32067,362,127.58
-31456,361,127.13
-30845,362,127.15
-30234,363,127.56
-29624,362,127.08
-29013,362,127.53
-28402,362,127.60
-27792,361,127.00
-27182,362,127.15
-26570,362,127.15
-25960,363,127.05
-25350,361,127.56
-24738,362,127.58
-24128,361,127.03
-23518,361,127.15
-22906,361,127.13
-22296,361,127.46
-21686,361,127.58
-21074,362,127.15
-20464,362,127.48
-19854,361,127.17
-19242,361,127.17
-18632,362,127.48
-18022,361,127.15
-17411,361,127.58
-16800,362,127.06
-16190,362,127.60
-15579,361,127.53
-14968,362,127.48
-14357,362,127.53
-13747,362,127.13
-13136,361,127.13
-12525,362,127.15
-11915,362,127.15
-11304,362,127.13
-10693,362,127.17
-10083,361,127.48
-9472,362,127.58
-8861,362,127.15
-8251,360,127.15
-7641,362,127.90
-7029,362,127.15
-6419,362,127.17
-5809,362,127.48
-5198,362,127.17
-4587,362,127.58
-3977,362,127.48
-3366,362,127.15
-2755,363,127.53
-2145,362,127.46
-1534,362,127.15
-923,362,127.58
-313,362,127.53
297,363,127.89
908,363,127.10
1519,363,127.12
2129,361,127.89
2740,362,127.15
3351,363,127.15
3961,362,127.99
4572,362,127.05
5182,362,127.15
5793,361,127.17
6404,363,127.46
7014,363,127.58
7625,362,127.58
8236,362,127.46
8846,362,127.58
9457,362,127.15
10067,362,127.58
10678,363,127.05
11288,363,127.13
11899,362,127.53
12510,364,127.48
13121,363,127.15
13731,363,127.13
14342,363,127.06
14953,363,127.13
15563,363,127.58
16174,364,99.11
16783,363,127.56
17393,363,127.10
18004,363,103.16
18614,362,127.12
19224,363,128.01
19834,363,127.13
20446,363,127.13
21056,363,127.10
21666,362,127.56
22278,363,127.58
22888,363,127.89
23498,363,127.58
24110,362,127.58
24720,363,127.05
25330,363,127.15
25942,363,127.15
26552,363,127.05
27162,360,127.13
27773,363,127.58
28384,363,127.05
28994,363,127.15
29605,363,127.56
30216,364,127.46
30826,364,111.82
31436,363,84.16
32045,364,106.96
32654,364,107.39
-32273,364,132.62
-31662,364,83.67
-31054,364,111.77
-30444,364,84.40
-29836,364,105.97
-29226,364,104.22
-28617,364,105.18
-28008,365,105.54
-27399,365,110.05
-26789,365,109.49
-26179,364,132.93
-25569,363,132.18
-24957,363,132.45
-24346,364,132.50
-23736,363,132.60
-23124,364,132.05
-22513,363,132.16
-21903,363,132.07
-21292,364,132.07
-20681,363,132.19
-20070,364,132.07
-19459,364,132.09
-18848,363,132.57
-18237,364,132.07
-17626,364,132.18
-17015,364,132.07
-16404,363,132.07
-15794,363,132.19
-15182,364,132.09
