31967,354,87.65
32575,354,88.19
-32353,355,88.12
-31744,355,87.95
-31136,356,89.32
-30527,357,92.44
-29919,357,92.73
-29310,357,92.64
-28702,357,92.56
-28093,357,92.68
-27485,357,92.59
-26876,356,92.22
-26267,357,92.63
-25659,357,92.51
-25051,359,92.63
-24441,360,66.51
-23835,359,67.47
-23228,358,67.52
-22621,356,92.56
-22011,355,92.61
-21403,356,92.61
-20795,356,92.52
-20187,356,92.61
-19577,355,92.63
-18969,355,92.51
-18361,355,92.63
-17752,356,92.61
-17143,356,92.51
-16535,356,92.63
-15926,356,92.61
-15317,355,92.51
-14709,356,92.61
-14100,356,92.61
-13492,356,92.51
-12883,356,92.61
-12274,357,92.61
-11666,356,92.61
-11058,356,92.61
-10448,356,92.61
-9840,357,92.61
-9232,357,92.51
