2350,362,122.49
2960,362,122.90
3570,363,122.95
4180,363,122.13
4791,363,123.34
5401,363,122.54
6011,363,122.88
6622,362,122.95
7232,362,122.47
7842,363,122.47
8453,363,122.90
9063,363,122.47
9673,364,122.06
10284,363,122.49
10894,362,122.47
11504,362,122.47
12114,362,122.95
12725,363,116.24
13335,363,111.80
13944,365,104.99
14554,364,99.83
15163,364,96.37
15772,364,97.70
16380,364,96.11
16990,363,104.94
17599,364,105.92
18208,363,126.64
18819,364,107.15
19428,364,96.33
20037,363,94.98
20645,363,127.13
21257,364,127.58
21867,363,127.48
22477,364,127.58
23089,363,127.13
23699,363,127.06
24309,363,127.15
24921,364,127.58
25531,363,127.05
26141,363,127.58
26753,363,127.58
27363,362,127.46
27973,363,127.56
28584,363,127.15
29195,363,127.46
29805,362,127.56
30416,363,127.13
