19186,363,147.73
19799,363,147.44
20410,362,138.69
21021,363,147.35
21634,363,146.55
22245,364,147.34
22856,363,147.39
23469,365,146.87
24080,364,145.83
24692,364,143.85
25304,365,152.09
25916,364,152.33
26528,365,152.33
27140,364,151.95
27752,365,151.90
28364,365,151.83
28977,364,151.85
29588,365,152.31
30200,362,152.62
30813,363,153.06
31425,363,153.10
32037,363,153.06
32649,362,152.31
-32275,362,152.27
-31663,362,152.67
-31050,363,152.62
-30438,363,152.62
-29827,363,152.74
-29214,362,153.03
-28602,362,143.72
-27991,361,145.23
-27378,362,144.81
-26767,362,143.51
-26156,362,141.64
-25544,362,144.09
-24932,362,147.46
