-24320,362,141.21
-23709,361,144.09
-23097,362,143.24
-22485,362,153.10
-21873,362,152.65
-21261,361,147.22
-20649,361,146.08
-20038,361,152.72
-19426,362,152.74
-18813,361,152.19
-18201,362,152.62
-17589,360,152.21
-16977,360,152.33
-16365,360,152.22
-15753,360,152.26
-15140,361,152.62
-14528,361,138.25
-13917,360,143.49
-13305,360,146.79
-12694,361,152.77
-12082,363,147.23
-11469,363,151.79
-10858,362,129.76
-10247,363,130.12
-9636,363,129.33
-9025,362,129.12
-8415,361,157.61
-7802,360,157.20
-7190,360,157.56
-6578,360,157.18
-5965,360,157.61
-5353,360,157.18
-4556,360,157.59
-3851,359,157.18
-3238,359,157.20
-2626,360,157.18
-307,359,157.57
318,361,157.61
1266,361,158.04
1879,360,157.61
