-20170,358,199.21
-19556,358,200.16
-18940,358,199.20
-18326,358,203.11
-17711,359,198.34
-17096,360,188.53
-16482,360,186.90
-15867,361,1202.11
-15194,361,202.13
-14578,360,190.83
-13964,360,202.42
-13349,361,202.06
-12734,361,190.47
-12120,362,201.96
-11504,361,190.50
-10890,361,187.23
-10276,361,203.86
-9661,361,188.70
-9047,362,188.26
-8432,360,203.33
-7818,360,202.52
-7202,361,202.42
-6587,359,203.42
-5972,358,202.46
-5357,359,204.17
-4742,359,203.83
-4127,360,203.42
-3512,360,202.46
-2897,360,203.83
-2282,360,203.30
-1667,358,202.88
-1052,359,203.42
-437,359,202.44
179,359,202.44
793,360,202.99
1409,359,202.88
2023,359,202.99
