2608,361,112.33
3217,361,112.21
3827,362,112.33
4436,361,112.21
5046,362,107.99
5656,363,105.11
6265,363,105.76
6875,362,106.93
7484,363,106.79
8093,363,108.95
8702,362,108.51
9312,362,109.55
9922,363,109.26
10531,363,117.56
11142,362,117.97
11752,362,118.03
12361,362,117.67
12972,362,117.56
13582,362,117.56
14192,362,117.56
14801,362,117.58
15412,363,118.13
16022,361,117.61
16632,363,117.58
17243,363,117.56
17852,362,117.67
18462,363,117.17
19073,362,117.97
19683,362,118.04
20293,362,118.04
20902,361,117.72
21513,361,117.19
