4948,357,1202.01
5622,358,1201.96
6296,357,1202.06
6970,356,1202.11
7643,357,1202.09
8316,358,1202.18
8990,359,1202.15
9664,360,175.86
10277,360,188.96
10892,359,194.14
11506,360,193.16
12121,360,192.11
12735,360,151.91
13347,359,152.62
13960,357,177.61
14573,358,192.70
15187,358,194.02
15803,357,193.57
16417,358,193.11
17032,358,193.13
17646,357,193.57
18260,357,193.14
18875,357,193.14
19489,357,194.00
20104,357,193.59
20719,358,194.02
21334,357,194.00
21948,358,193.16
22562,357,193.52
23177,358,194.00
23791,358,194.00
24406,356,193.57
25021,358,193.55
