31620,348,72.89
32227,347,72.87
-32702,347,72.87
-31297,347,72.87
-30690,347,72.77
-30083,347,72.87
-29475,347,72.87
-28867,347,72.87
-28260,348,72.87
-27653,348,72.84
-27045,348,72.56
-26438,351,77.96
-25830,352,77.57
-25223,352,78.56
-24614,351,79.18
-24007,352,77.84
-23399,351,77.76
-22792,351,77.84
-22183,351,77.76
-21576,350,77.84
-20968,350,77.86
-20361,350,77.84
-19752,351,77.84
-19145,351,77.76
-18537,351,77.84
-17930,351,77.76
-17321,350,77.84
-16714,351,77.74
-16107,351,77.84
-15499,351,77.74
-14892,351,77.84
-14283,351,77.74
-13676,350,77.84
-13068,350,77.74
-12461,351,77.86
